firearm_type,price,link,stock_status,brand,model,vendor
,$471.00,https://shop2.gzanders.com/firearms/sf-xdme-9mm-3-8-fs-14-shot-black-fiber-otic-front-u-dot.html,Back Order,SPRINGFIELD,"XD-M ELITE 9MM 3.8"" 14RD BLACK",Zanders
,$471.00,https://shop2.gzanders.com/firearms/sf-xdme-9mm-4-5-fs-19-shot-black-black.html,Back Order,SPRINGFIELD,"XD-M ELITE 9MM 4.5"" 19RD FS BLACK",Zanders
,$471.00,https://shop2.gzanders.com/firearms/sf-xdme-9mm-3-8-fs-19-shot-black-black.html,Back Order,SPRINGFIELD,"XD-M ELITE 9MM 3.8"" 19RD FS BLACK",Zanders
,$471.58,https://shop2.gzanders.com/firearms/cimarron-thunderer-38spl-357-fs-4-75-cc-blued-wlnt-birdshd.html,Back Order,CIMARRON,"THUNDERER .38SPL/.357 FS 4.75"" CC/BLUED WLNT BIRDSHD",Zanders
,$471.58,https://shop2.gzanders.com/catalog/product/view/id/35618/s/cimarron-thunderer-45lc-fs-4-75-cc-blued-wlnt-birdshd/category/520/,In Stock,CIMARRON,"THUNDERER .45LC FS 4.75"" CC/BLUED WLNT BIRDSHD",Zanders
,$471.58,https://shop2.gzanders.com/firearms/cimarron-thunderer-45lc-fs-3-5-cc-blued-wlnt-birdshd.html,In Stock,CIMARRON,"THUNDERER .45LC FS 3.5"" CC/BLUED WLNT BIRDSHD",Zanders
,$471.58,https://shop2.gzanders.com/firearms/cimarron-thunderer-38spl-357-fs-3-5-cc-blued-walnut.html,In Stock,CIMARRON,"THUNDERER .38SPL/.357 FS 3.5"" CC/BLUED WLNT BIRDSHD",Zanders
,$471.95,https://shop2.gzanders.com/firearms/armscor-alpha-revolver-al22-standard-4-as-9rd-blued-gal22b.html,Back Order,ROCK,"ISLAND ALPHA REVLVR AL22 .22LR 4"" AS 9RD BLUED",Zanders
,$472.00,https://shop2.gzanders.com/firearms/girsan-regard-9mm-w-optic-adj-sgt-18-shot-black-g392080.html,In Stock,GIRSAN,REGARD 9MM W/ OPTIC ADJ. SGT 18-SHOT BLACK,Zanders
,$472.00,https://shop2.gzanders.com/firearms/girsan-mc312-sport-3-gun-12-ga-24-pistol-grip-w-optics-blk.html,In Stock,GIRSAN,"MC312 SPORT 3 GUN 12 GA 24"" PISTOL GRIP W/OPTICS BLK",Zanders
,$472.00,https://shop2.gzanders.com/firearms/girsan-mc312-sport-3-gun-12-ga-24-stand-stock-w-optics-blk.html,In Stock,GIRSAN,"MC312 SPORT 3 GUN 12 GA 24"" STAND STOCK W/OPTICS BLK",Zanders
,$472.22,https://shop2.gzanders.com/firearms/sar-usa-sar9x-pistol-9mm-4-4-bbl-17rd-od-green-black-gsar9xodbl.html,In Stock,SAR,"USA SAR9X PISTOL 9MM 4.4"" BBL 17RD OD GREEN/BLACK",Zanders
,$472.22,https://shop2.gzanders.com/firearms/sar-usa-sar9x-compact-pistol-9mm-4-bbl-15rd-od-green-black-gsar9cxodbl.html,In Stock,SAR,"USA SAR9X COMPACT PISTOL 9MM 4"" BBL 15RD OD GREEN/BLACK",Zanders
,$472.22,https://shop2.gzanders.com/firearms/sar-usa-sar9x-compact-pistol-9mm-4-bbl-15rd-black-gsar9cxbl.html,In Stock,SAR,"USA SAR9X COMPACT PISTOL 9MM 4"" BBL 15RD BLACK",Zanders
,$472.62,https://shop2.gzanders.com/firearms/cimarron-1858-new-model-army-44-40-fs-8-blued-walnut.html,In Stock,CIMARRON,"1858 NEW MODEL ARMY .44-40 FS 8"" BLUED WALNUT",Zanders
,$472.62,https://shop2.gzanders.com/catalog/product/view/id/48041/s/cimarron-1858-new-model-army-45lc-fs-5-5-cc-blued-walnut/category/520/,In Stock,CIMARRON,"1858 NEW MODEL ARMY .45LC FS 5.5"" CC/BLUED WALNUT",Zanders
,$472.62,https://shop2.gzanders.com/firearms/cimarron-1858-new-model-army-45lc-fs-8-cc-blued-walnut.html,In Stock,CIMARRON,"1858 NEW MODEL ARMY .45LC FS 8"" BLUED WALNUT",Zanders
,$472.95,https://shop2.gzanders.com/firearms/cz-p-10-c-9mm-fs-15-shot-reversible-mag-catch-black.html,Back Order,CZ,P-10 C 9MM FS 15-SHOT REVERSIBLE MAG CATCH BLACK,Zanders
,$472.95,https://shop2.gzanders.com/catalog/product/view/id/40284/s/henry-lever-rifle-22wmr-24-suppressor-ready-walnut/category/520/,Back Order,HENRY,"FRONTIER .22WMR 24"" THREADED OCTAGON BLUED",Zanders
,$472.95,https://shop2.gzanders.com/firearms/henry-goldenboy-lever-rifle-22wmr-walnut.html,In Stock,HENRY,"GOLDENBOY .22WMR 20.5"" OCTAGON WALNUT",Zanders
,$473.00,https://shop2.gzanders.com/firearms/s-w-shield-m-p45-45acp-ns-black-no-thumb-safe-w-3mags.html,Back Order,S&W,SHIELD M2.0 M&P45 45ACP NS BLACK NO THUMB SAFE W/3MAGS,Zanders
,$473.95,https://shop2.gzanders.com/catalog/product/view/id/42125/s/e-m-f-deluxe-californian-45lc-blue-checkered-walnut/category/520/,Back Order,E.M.F.,DELUXE CALIFORNIAN .45LC BLUE CHECKERED WALNUT,Zanders
,$473.95,https://shop2.gzanders.com/firearms/e-m-f-californian-357-mag-4-3-4-blue-walnut-t.html,In Stock,E.M.F.,"CALIFORNIAN .357 MAG 4 3/4"" BLUE WALNUT",Zanders
,$474.00,https://shop2.gzanders.com/firearms/s-w-shield-m2-0-m-p-9mm-ez-perf-cent-blk-w-cleaning-kit.html,Back Order,S&W,SHIELD M2.0 M&P 9MM EZ PERF CENT BLK W/ CLEANING KIT!,Zanders
,$474.00,https://shop2.gzanders.com/firearms/girsan-mc312-12ga-24-gobbler-red-dot-3-5-camo-pistol-grip.html,In Stock,GIRSAN,"MC312 12GA. 24"" GOBBLER RED DOT 3.5"" CAMO PISTOL GRIP",Zanders
,$474.00,https://shop2.gzanders.com/firearms/girsan-mc312-12ga-24-gobbler-red-dot-3-5-camo-w-fo-frnt-st.html,Back Order,GIRSAN,"MC312 12GA. 24"" GOBBLER RED DOT 3.5"" CAMO W/FO FRNT ST",Zanders
,$474.25,https://shop2.gzanders.com/firearms/legacy-howa-m1500-6-5prc-24-threaded-bbl-black-hogue-ghgr75532.html,In Stock,LEGACY,"HOWA M1500 6.5PRC 24"" THREADED BBL BLACK HOGUE",Zanders
,$474.25,https://shop2.gzanders.com/firearms/legacy-howa-m1500-7mm-rem-mag-24-threaded-bbl-black-hogue-ghgr73732.html,Back Order,LEGACY,"HOWA M1500 7MM REM MAG 24"" THREADED BBL BLACK HOGUE",Zanders
,$474.25,https://shop2.gzanders.com/firearms/legacy-howa-m1500-300prc-24-threaded-bbl-black-hogue-ghgr73532.html,Back Order,LEGACY,"HOWA M1500 .300PRC 24"" THREADED BBL BLACK HOGUE",Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-23-40sw-gen5-fixed-sigt-13rd-black-gua235s203.html,In Stock,GLOCK,23 .40SW GEN5 FIXED SIGT 13RD BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-19-gen5-9mm-luger-fs-10-shot-black-gua195s201.html,Back Order,GLOCK,19 GEN5 9MM LUGER FS 10-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-27-40sw-gen5-fixed-sights-9-shot-black-gua275s201.html,Back Order,GLOCK,27 .40SW GEN5 FIXED SIGHTS 9-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-45-9mm-fixed-sight-17-shot-w-front-serrations-gua455s203.html,In Stock,GLOCK,45 9MM FIXED SIGHT 17-SHOT W/FRONT SERRATIONS,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-19-gen5-9mm-luger-fs-15-shot-black-usa-gua195s203.html,In Stock,GLOCK,19 GEN5 9MM LUGER FS 15-SHOT BLACK USA,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-17-9mm-gen5-fixed-sight-17-shot-black-front-serations-gua175s203.html,In Stock,GLOCK,17 9MM GEN5 FIXED SIGHT 17-SHOT BLACK FRONT SERATIONS,Zanders
,$475.00,https://shop2.gzanders.com/firearms/legacy-howa-m1500-30-06-spr-22-threaded-bbl-black-hogue-ghgr73232.html,Back Order,LEGACY,"HOWA M1500 .30-06 SPR. 22"" THREADED BBL BLACK HOGUE",Zanders
,$475.00,https://shop2.gzanders.com/firearms/legacy-howa-m1500-308-win-22-threaded-bbl-black-hogue-ghgr73132.html,Back Order,LEGACY,"HOWA M1500 .308 WIN. 22"" THREADED BBL BLACK HOGUE",Zanders
,$475.00,https://shop2.gzanders.com/firearms/legacy-howa-m1500-270-win-22-threaded-bbl-black-hogue-ghgr72632.html,In Stock,LEGACY,"HOWA M1500 .270 WIN. 22"" THREADED BBL BLACK HOGUE",Zanders
,$475.00,https://shop2.gzanders.com/firearms/legacy-howa-m1500-6-5-creedmor-22-threaded-bbl-black-hogue-ghgr72532.html,Back Order,LEGACY,"HOWA M1500 6.5CM 22"" THREADED BBL BLACK HOGUE",Zanders
,$475.00,https://shop2.gzanders.com/firearms/legacy-howa-m1500-243-win-22-threaded-bbl-black-hogue-ghgr72132.html,Back Order,LEGACY,"HOWA M1500 .243 WIN. 22"" THREADED BBL BLACK HOGUE",Zanders
,$475.00,https://shop2.gzanders.com/firearms/legacy-howa-m1500-22-250-rem-22-threaded-bbl-black-hogue-ghgr71232.html,In Stock,LEGACY,"HOWA M1500 .22-250 REM 22"" THREADED BBL BLACK HOGUE",Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-27-40sw-gen5-fixed-sights-9-shot-black-gpa275s201.html,In Stock,GLOCK,27 .40SW GEN5 FIXED SIGHTS 9-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-23-40sw-gen5-fixed-sigt-13rd-black-gpa235s203.html,In Stock,GLOCK,23 .40SW GEN5 FIXED SIGT 13RD BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-23-40sw-gen5-fixed-sigt-10rd-black-gpa235s201.html,In Stock,GLOCK,23 .40SW GEN5 FIXED SIGT 10RD BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-22-40sw-gen5-fixed-sights-15-shot-black-gpa225s203.html,In Stock,GLOCK,22 .40SW GEN5 FIXED SIGHTS 15-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-22-40sw-gen5-fixed-sights-10-shot-black-gpa225s201.html,Back Order,GLOCK,22 .40SW GEN5 FIXED SIGHTS 10-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/beretta-3032-tomcat-32acp-2-9-7-shot-covert-blk-wood-grips.html,Back Order,BERETTA,"3032 TOMCAT .32ACP 2.9 "" 7-SHOT COVERT BLK/WOOD GRIPS",Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-17-9mm-gen5-fixed-sight-10-shot-black.html,In Stock,GLOCK,17 9MM GEN5 FIXED SIGHT 10-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-26-9mm-luger-gen-5-fs-10-shot-black-front-serrations-gua265s201.html,In Stock,GLOCK,26 9MM LUGER GEN-5 FS 10-SHOT BLACK FRONT SERRATIONS,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-19-gen5-9mm-luger-fs-15-shot-black-gpa195s203.html,In Stock,GLOCK,19 GEN5 9MM LUGER FS 15-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-19-gen5-9mm-luger-fs-10-shot-black.html,Back Order,GLOCK,19 GEN5 9MM LUGER FS 10-SHOT BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-17-9mm-gen5-fixed-sight-17-shot-black-front-serations-gpa175s203.html,Back Order,GLOCK,17 9MM GEN5 FIXED SIGHT 17-SHOT BLACK FRONT SERATIONS,Zanders
,$475.00,https://shop2.gzanders.com/catalog/product/view/id/58093/s/eaa-girsan-mc1911sc-officer-9mm-adj-sights-black/category/520/,Back Order,GIRSAN,MC1911SC OFFICER 9MM ADJ. SIGHTS BLACK,Zanders
,$475.00,https://shop2.gzanders.com/firearms/glock-45-9mm-fixed-sight-17-shot-w-front-serrations.html,Back Order,GLOCK,45 9MM FIXED SIGHT 17-SHOT W/FRONT SERRATIONS,Zanders
,$475.00,https://shop2.gzanders.com/catalog/product/view/id/55474/s/glock-45-9mm-fixed-sight-10-shot-w-front-serrations/category/520/,Back Order,GLOCK,45 9MM FIXED SIGHT 10-SHOT W/FRONT SERRATIONS,Zanders
,$475.25,https://shop2.gzanders.com/firearms/legacy-howa-m1500-300-win-mag-24-threaded-bbl-black-hogue-ghgr73332.html,In Stock,LEGACY,"HOWA M1500 .300 WIN MAG 24"" THREADED BBL BLACK HOGUE",Zanders
,$475.32,https://shop2.gzanders.com/firearms/savage-a17-17hmr-hvy-bbl-22-accu-tgr-blu-gry-lam-sporter.html,,SAVAGE,"A17 .17HMR HVY BBL 22"" ACCU TGR BLU/GRY LAM SPORTER",Zanders
,$475.95,https://shop2.gzanders.com/firearms/ifc-nk1-bullpup-shotgun-12ga-24-5rd-black-gnk1.html,,IFC,"RADIKAL NK1 BULLPUP SHOTGUN 12GA 24"" 5RD BLACK!",Zanders
,$476.15,https://shop2.gzanders.com/firearms/mpa-defender-9mm-side-cocker-6-threaded-black-30rd.html,Back Order,MPA,"DEFENDER 9MM SIDE-COCKER 4.5"" THREADED BLACK 30RD",Zanders
,$476.35,https://shop2.gzanders.com/firearms/impala-plus-elite-12ga-3-32-ct-5-grey-black-grey-synthetic.html,Back Order,IMPALA,"PLUS ELITE GREY 12GA 3"" 32"" GREY CERAKOTE/SYNTHETIC",Zanders
,$476.35,https://shop2.gzanders.com/firearms/impala-plus-carbon-3-32-ct-5-carbon-synthetic.html,In Stock,IMPALA,"PLUS 12GA 3"" 32"" CARBON FIBER/SYNTHETIC",Zanders
,$476.56,https://shop2.gzanders.com/firearms/cimarron-1878-coach-gun-12ga-3-26-cyl-cyl-blued-walnut-gcg187826.html,In Stock,CIMARRON,"1878 COACH GUN 12GA. 3"" 26"" CYL/CYL BLUED WALNUT",Zanders
,$477.00,https://shop2.gzanders.com/firearms/s-w-m-p9-m2-0-compact-9mm-or-slide-ts-15-shot-armornite-pol.html,In Stock,S&W,M&P9 M2.0 COMPACT 9MM OR SLIDE TS 15-SHOT ARMORNITE PO!,Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-american-22lr-target-22-threaded-laminate.html,In Stock,RUGER,"AMERICAN .22LR TARGET 22"" THREADED LAMINATE",Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-charger-lite-22lr-15-sh-takedown-polymer-threaded-bbl.html,In Stock,RUGER,CHARGER LITE .22LR 15-SH TAKEDOWN POLYMER THREADED BBL,Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-lcrx-22wmr-mag-1-87-fs-6-shot-matte-hogue-tamer-gp.html,In Stock,RUGER,"LCRX .22WMR MAG 1.87"" FS 6-SHOT MATTE HOGUE TAMER GP",Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-lcrx-22wmr-mag-3-fs-6-shot-matte-hogue-tamer-gp.html,In Stock,RUGER,"LCRX .22WMR MAG 3"" FS 6-SHOT MATTE HOGUE TAMER GP",Zanders
,$477.00,https://shop2.gzanders.com/catalog/product/view/id/44721/s/ruger-lcrx-22lr-3-adj-8-shot-matte-hogue-tamer-grip/category/520/,In Stock,RUGER,"LCRX 22LR 3"" ADJ. 8-SHOT MATTE HOGUE TAMER GRIP",Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-lcrx-38spl-p-3-adj-5-shot-matte-hogue-tamer-grip.html,Back Order,RUGER,"LCRX .38SPL+P 3"" ADJ. 5-SHOT MATTE HOGUE TAMER GRIP",Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-lcrx-38spl-p-1-875-fs-5-shot-matte-hogue-tamer-grip.html,Back Order,RUGER,"LCRX .38SPL+P 1.875"" FS 5-SHOT MATTE HOGUE TAMER GRIP",Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-lcr-22wmr-1-875-fs-6-shot-ion-bonded-black.html,In Stock,RUGER,"LCR .22WMR 1.875"" FS 6-SHOT ION BONDED BLACK",Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-lcr-22lr-1-875-fs-8-shot-blued-hogue-tamer-grip.html,In Stock,RUGER,"LCR .22LR 1.875"" FS 8-SHOT BLUED HOGUE TAMER GRIP",Zanders
,$477.00,https://shop2.gzanders.com/firearms/ruger-lcr-38spl-p-1-875-fs-5-shot-blued-hogue-tamer-grip.html,Back Order,RUGER,"LCR .38SPL+P 1.875"" FS 5-SHOT BLUED HOGUE TAMER GRIP",Zanders
,$477.29,https://shop2.gzanders.com/firearms/cimarron-pistolero-45lc-45acp-4-75-w-ex-cyl-cc-blued-brass-gppp45dc.html,In Stock,CIMARRON,"PISTOLERO .45LC/45ACP 4.75"" W/DUAL CYLINDER CC/BL/BR",Zanders
,$477.39,https://shop2.gzanders.com/firearms/cimarron-1875-outlaw-357-fs-5-5-cc-blued-walnut.html,Back Order,CIMARRON,"1875 OUTLAW .357 FS 5.5"" CC/BLUED WALNUT",Zanders
,$477.39,https://shop2.gzanders.com/catalog/product/view/id/48045/s/cimarron-1875-outlaw-44-40-fs-5-5-cc-blued-walnut/category/520/,Back Order,CIMARRON,"1875 OUTLAW .44/40 FS 5.5"" CC/BLUED WALNUT",Zanders
,$477.39,https://shop2.gzanders.com/firearms/cimarron-1875-outlaw-357-mag-fs-7-5-cc-blued-walnut.html,In Stock,CIMARRON,"1875 OUTLAW .357 MAG. FS 7.5"" CC/BLUED WALNUT",Zanders
,$477.39,https://shop2.gzanders.com/catalog/product/view/id/16763/s/cimarron-1875-outlaw-45lc-fs-5-5-cc-blued-walnut/category/520/,Back Order,CIMARRON,"1875 OUTLAW .45LC FS 5.5"" CC/BLUED WALNUT",Zanders
,$477.39,https://shop2.gzanders.com/catalog/product/view/id/16762/s/cimarron-1875-outlaw-45lc-fs-7-5-cc-blued-walnut/category/520/,Back Order,CIMARRON,"1875 OUTLAW .45LC FS 7.5"" CC/BLUED WALNUT",Zanders
,$477.40,https://shop2.gzanders.com/firearms/cimarron-1858-remington-45lc-fs-8-w-44-caliber-cylinder-gangeleyes.html,Back Order,CIMARRON,"1858 ANGELEYES .45LC 8"" W/.44 CALIBER CYLINDER",Zanders
,$477.71,https://shop2.gzanders.com/firearms/mb-500-combo-12ga-3-24-vr-24-rifle-sights-mobun.html,Back Order,MOSSBERG,"500 COMBO 12GA 3"" 24""VR/24""RIFLED MOBU-COUNTRY",Zanders
,$477.78,https://shop2.gzanders.com/firearms/sar-usa-sar9x-pistol-9mm-4-4-bbl-17rd-mag-black-gsar9xblbl.html,In Stock,SAR,"USA SAR9X PISTOL 9MM 4.4"" BBL 17RD MAG BLACK",Zanders
,$477.95,https://shop2.gzanders.com/firearms/armscor-alpha-revolver-al22m-standard-4-as-8rd-blued-gal22mb.html,In Stock,ROCK,"ISLAND ALPHA REVLVR AL22M .22WMR 4"" AS 8RD BLUED",Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p9-m2-0-sub-comp-9mm-fs-3-6-10-shot-thumb-safty-ma-c-g13010.html,In Stock,S&W,"M&P9 M2.0 SUB COMP 9MM FS 3.6"" 10-SHOT THUMB SAFTY MA-C",Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p9-m2-0-compact-9mm-fs-4-10-sh-w-thumb-safety-poly-m-g12466.html,In Stock,S&W,"M&P9 M2.0 COMPACT 9MM FS 4"" 10-SH W/THUMB SAFETY POLY M",Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p9-m2-0-compact-9mm-fs-4-625-10-sh-threaded-barrel.html,In Stock,S&W,"M&P9 M2.0 COMPACT 9MM FS 4.625"" 10-SH THREADED BARREL",Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p9-m2-0-sub-comp-9mm-fs-3-6-12-shot-poly-thumb-safty.html,In Stock,S&W,"M&P9 M2.0 SUB COMP 9MM FS 3.6"" 12-SHOT POLY THUMB SAFTY",Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p9-m2-0-sub-comp-9mm-fs-3-6-12-shot-poly.html,In Stock,S&W,"M&P9 M2.0 SUB COMP 9MM FS 3.6"" 12-SHOT POLY",Zanders
,$478.00,https://shop2.gzanders.com/catalog/product/view/id/58087/s/eaa-girsan-mc1911sc-officer-45acp-adj-sights-black/category/520/,In Stock,GIRSAN,MC1911SC OFFICER .45ACP ADJ. SIGHTS BLACK,Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p9-m2-0-compact-9mm-fs-4-10-sh-w-thumb-safety-poly.html,In Stock,S&W,"M&P9 M2.0 COMPACT 9MM FS 4"" 10-SH W/THUMB SAFETY POLY",Zanders
,$478.00,https://shop2.gzanders.com/catalog/product/view/id/55306/s/s-w-m-p9-m2-0-compact-45acp-fs-10-shot-black-poly/category/520/,In Stock,S&W,M&P45 M2.0 COMPACT .45ACP FS 10-SHOT BLACK POLY,Zanders
,$478.00,https://shop2.gzanders.com/catalog/product/view/id/55305/s/s-w-m-p9-m2-0-compact-45acp-fs-10-shot-thumb-safety-black/category/520/,In Stock,S&W,M&P45 M2.0 COMPACT .45ACP FS 10-SHOT THUMB SAFETY BLACK,Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p40-m2-0-compact-40s-w-fs-3-6-13-shot-thumb-safty.html,In Stock,S&W,"M&P40 M2.0 COMPACT 40S&W FS 3.6"" 13-SHOT THUMB SAFTY",Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p40-m2-0-compact-40s-w-13-shot-w-thumb-safety-poly.html,Back Order,S&W,M&P40 M2.0 COMPACT 40S&W 13-SHOT W/THUMB SAFETY POLY,Zanders
,$478.00,https://shop2.gzanders.com/firearms/s-w-m-p40-m2-0-compact-40s-w-fs-13-shot-armornite-finish.html,In Stock,S&W,M&P40 M2.0 COMPACT 40S&W FS 13-SHOT ARMORNITE FINISH,Zanders
,$478.80,https://shop2.gzanders.com/firearms/delton-echo-316l-optics-ready-5-56mm-16-lw-bbl-30rd-black.html,In Stock,DELTON,"ECHO 316L OPTICS READY 5.56MM 16"" LW BBL. 30RD BLACK",Zanders
,$478.95,https://shop2.gzanders.com/firearms/rem-870-field-smag-12ga-3-5-28-vr-rc-3-m-blued-syn-gr68862.html,Back Order,REMINGTON,"870 FIELD SMAG 12GA 3.5"" 28"" MATTE BLUED/SYNTHETIC",Zanders
,$478.95,https://shop2.gzanders.com/firearms/rem-870-field-smag-12ga-3-5-26-vr-rc-3-m-blued-syn-gr68861.html,In Stock,REMINGTON,"870 FIELD SMAG 12GA 3.5"" 26"" MATTE BLUED/SYNTHETIC",Zanders
,$478.95,https://shop2.gzanders.com/firearms/rem-870-field-smag-12ga-3-5-28-vr-rc-3-m-blued-walnut-gr68860.html,In Stock,REMINGTON,"870 FIELD SMAG 12GA 3.5"" 28"" MATTE BLUED/WALNUT",Zanders
,$478.95,https://shop2.gzanders.com/firearms/rem-870-field-12ga-3-20-rifled-rs-m-blued-syn-gr68859.html,Back Order,REMINGTON,"870 FIELD 12GA 3"" 20"" RIFLED/MATTE BLUED/SYN",Zanders
,$478.95,https://shop2.gzanders.com/firearms/rem-870-field-12ga-3-20-rifled-rs-m-blued-walnut-gr68866.html,In Stock,REMINGTON,"870 FIELD 12GA 3"" 20"" RIFLED MATTE BLUED/WALNUT",Zanders
,$478.95,https://shop2.gzanders.com/firearms/henry-golden-boy-silver-youth-22s-l-lr-17-octagon-walnut.html,Back Order,HENRY,"GOLDEN BOY SILVER YOUTH .22S/L/LR 17"" OCTAGON WALNUT",Zanders
,$478.95,https://shop2.gzanders.com/firearms/henry-silver-boy-lever-rifle-22-caliber-s-l-lr.html,In Stock,HENRY,"GOLDEN BOY SILVER .22S/L/LR 20"" OCTAGON WALNUT",Zanders
,$479.00,https://shop2.gzanders.com/firearms/s-w-csx-micro-comp-all-metal-9mm-thumb-safety-10-12-rd-blk-g12615s.html,Back Order,S&W,CSX MICRO-COMP ALL METAL 9MM THUMB SAFETY 10/12 RD BLK,Zanders
,$479.00,https://shop2.gzanders.com/firearms/unbrandedar-forged-223-wylde-16-12-0-m-lok-black-g223wyfs0000.html,Back Order,UNBRANDEDAR,"FORGED .223 WYLDE 16"" 12.0 M-LOK BLACK",Zanders
,$479.00,https://shop2.gzanders.com/firearms/s-w-shield-m2-0-m-p-9mm-ez-perf-center-silver-w-clean-kit.html,Back Order,S&W,SHIELD M2.0 M&P 9MM EZ PERF CENTER SILVER W CLEAN KI<,Zanders
,$479.00,https://shop2.gzanders.com/firearms/win-super-x-pump-extreme-deer-12ga-3-22-rs-mobu-country.html,Back Order,WINCHESTER,"SXP XTREME DEER 3"" 12GA 22""RIFLE BREAKUP COUNTRY<",Zanders
,$479.08,https://shop2.gzanders.com/catalog/product/view/id/28998/s/savage-bmag-target-17wsm-22-hb-accu-trig-ss-gry-lam-t-hole/category/520/,Back Order,SAVAGE,"BMAG TARGET .17WSM 22"" HB ACCU TRIG SS/GRY LAM T-HOLE",Zanders
,$479.68,https://shop2.gzanders.com/firearms/mb-500-tactical-flex-12ga-3-18-5-breecher-pistol-grip-syn.html,Back Order,MOSSBERG,"500 TACTICAL FLEX 12 GA 3"" 18.5"" BREACHER PIS GRIP",Zanders
,$479.95,https://shop2.gzanders.com/firearms/cz-p-10-c-9mm-fs-15-shot-fde-frame-reversible-mag-catch-g89532.html,Back Order,CZ,P-10 C 9MM FS 15-SHOT FDE FRAME REVERSIBLE MAG CATCH,Zanders
,$479.95,https://shop2.gzanders.com/firearms/ati-cavalry-sx-o-u-12ga-30-vr-blued-walnut-ejectors-gkof12sve30.html,Back Order,ATI,"CAVALRY SX O/U 12GA 30"" VR BLUED/WALNUT EJECTORS",Zanders
,$479.95,https://shop2.gzanders.com/firearms/ati-cavalry-sx-o-u-12ga-26-vr-blued-walnut-ejectors-gkof12sve26.html,Back Order,ATI,"CAVALRY SX O/U 12GA 26"" VR BLUED/WALNUT EJECTORS",Zanders
,$479.95,https://shop2.gzanders.com/firearms/ruger-max-9ct-9mm-tritium-frnt-sgt-notch-rear-w-ctc-red-dot-g3504.html,Back Order,RUGER,MAX-9CT 9MM TRITIUM FRNT SGT NOTCH REAR W/CTC RED DOT,Zanders
,$566.95,https://shop2.gzanders.com/firearms/excel-x22r-rifle-22lr-10rd-16-black-with-red-dot-sight-gea22604.html,In Stock,EXCEL,"X22R RIFLE .22LR 10RD 16"" BLACK WITH RED DOT SIGHT",Zanders
,$479.95,https://shop2.gzanders.com/firearms/excel-x-9p-pistol-9mm-17rd-4-tb-black-glock-magazine.html,Back Order,EXCEL,"X-9P PISTOL 9MM 17RD 8.5"" TB BLACK GLOCK MAGAZINE<",Zanders
,$504.95,https://shop2.gzanders.com/catalog/product/view/id/57541/s/cz-p-10-f-9mm-fs-19-shot-reversible-mag-catch-black/category/520/,In Stock,CZ,P-10 F 9MM FS 19-SHOT REVERSIBLE MAG CATCH BLACK,Zanders
,$479.95,https://shop2.gzanders.com/firearms/anderson-am15-optic-ready-5-56mm-16-1-8-30rd-black.html,In Stock,ANDERSON,"AM15 OPTIC READY 5.56MM 16"" 1:8 30RD BLACK",Zanders
,$479.95,https://shop2.gzanders.com/firearms/german-sport-mp40p-pistol-9mm-25rd-black.html,,GERMAN,SPORT MP40P PISTOL 9MM 25RD BLACK,Zanders
,$479.95,https://shop2.gzanders.com/firearms/ati-cavalry-sx-o-u-410-26-vr-blued-walnut-ejectors.html,Back Order,ATI,"CAVALRY SX O/U .410 26"" VR BLUED/WALNUT EJECTORS",Zanders
